,times,herf,author,content,share_num,pingllun_num,dianzan_num
69,04月01日 10:53,https://weibo.com/6395760665/MzWCUAwb7?refer_flag=1001030103_,娱闻蜀黍,张继科又被爆大瓜了！4月1日深夜0点14分，某记者再次爆料张继科传播景女士私密视频事件，该记者表示张继科这事已经不是明星们的八卦，而是一桩严重的刑事案件。同时还透露，用私密视频要挟景女士给钱的债主，目前已经在服刑。如果该记者所说内容为捏造，那么该记者已经涉嫌违法犯罪。真相到底如何，还要看张继科、景女士如何回应！收起d, 34, 43,98
70,04月01日 10:49,https://weibo.com/7502093098/MzWBiFFDk?refer_flag=1001030103_,哦不想说话,#景甜#张继科的债务以及视频问题，并不简简单单是明星们的“八卦”，而是由此引发了一桩严重的刑事案件。在这桩案件里，景女士是完全的受害人。向她“要钱”的张继科的债主，该人后来也认罪，并且依然在服刑中。而张继科在这桩案件中扮演了什么角色，他自己能否来公开予以回应？ ​​​,0,0,0
71,04月01日 10:46,https://weibo.com/6035151654/MzWA9u3jN?refer_flag=1001030103_,自由de甜甜圈,其实这个活动就是站姐拍到了其他明星的美图，平时碍于粉丝身份发不出来，趁今天发出来，如果有站姐发出来的其他明星每一张都让别人粉丝看了都想保存才是炸裂，现在这样靠明星八卦和粉圈恩怨博眼球也挺没意思 ​,0,0,0
72,04月01日 10:38,https://weibo.com/5342661456/MzWx20Leb?refer_flag=1001030103_,阿芒也是大漏勺,谁懂啊自从上次看八卦说刘昊然和周冬雨谈恋爱 现在看昊然弟弟真的没以前那么好感了 明星大侦探里面真的很跳戏早上刷抖音又看到yxh说周冬雨的人品​,0,0,0
73,04月01日 10:37,https://weibo.com/6424767339/MzWwGn0F3?refer_flag=1001030103_,追豆小王,CP粉狠狠磕到了！《你好旧时光》里的“时光夫妇”戏外真的恋爱过  明星八卦  爆料L追豆小王的微博视频​,0,0,0
74,04月01日 09:59,https://weibo.com/6427316862/MzWh2jeIu?refer_flag=1001030103_,解娱花,果然还是内娱人最懂得内娱秦海璐 内娱 吃瓜娱乐圈 娱乐评论大赏 明星八卦#微博vc计划##亿点曝光计划#L解娱花的微博视频​,0, 1,2
75,04月01日 09:57,https://weibo.com/7474607717/MzWgep7vl?refer_flag=1001030103_,cxqdsjcl99,#孙怡站姐好炸裂#恶俗，站姐团建本来是为了分享美图，今年都什么风气，阴阳怪气内涵的、p图的，还有这种，只想看图，不想看八卦好么，别说玩不玩得起，我一吃瓜群众也不想看到这些明星八卦的陈年烂事 ​,0,0,1
76,04月01日 09:56,https://weibo.com/5678265600/MzWfOB1qN?refer_flag=1001030103_,桑榆时未晚,#当红已婚男演员私生子#很多人说当红是有多当红？有无一种可能是狗仔扒到真正当红（顶流）的八卦，被扒顶流得知事情后重金买下消息，而后在后续爆出时再换成小红（名气不高）的明星的料，毕竟狗仔手里应该不是没一点底牌，随扒随爆吧？每次遇见这种爆料都很好奇，有此猜测，错了勿喷伤害反弹 ​,0, 1,5
77,04月01日 09:47,https://weibo.com/6424767339/MzWcmb7bX?refer_flag=1001030103_,追豆小王,某大热民国剧主演，戏外不老实全员玩得花  明星八卦  爆料L追豆小王的微博视频​,0,0,0
78,04月01日 09:42,https://weibo.com/6063043169/MzWa9mgPk?refer_flag=1001030103_,飞上云端的故事,#关晓彤#女明星们不是去参加活动，是去听八卦去了吧！真的很想知道她们之间聊了什么！L飞上云端的故事的微博视频​,0,0,0
